File No.,ID
70168,311040430
70169,431042040
70170,232012030
70171,430032140
70172,204020000
70173,134030450
70174,240043340
70175,034041010
70176,010042430
70177,103010400
70178,003001050
70179,220034420
70180,013000300
70181,432032230
70182,434024040
70183,201044220
70184,023024010
70185,221041240
70186,213040220
70187,444021200
70188,130033320
70189,034003100
70190,344010400
70191,010040050
70192,213012040
70193,020021200
70194,222003050
70195,022030250
70196,023004340
70197,303012310
70198,031021150
70199,011024340
70200,210010030
70201,032004250
70202,003010150
70203,410023110
70204,230030240
70205,013010010
70206,021002020
70207,200012050
70208,434041000
70209,031003430
70210,304010450
70211,414033330
70212,021040300
70213,123022050
70214,400013430
70215,000042240
70216,010034140
70217,441033320
70218,020004150
70219,412000430
70220,134030030
70221,424024240
70222,201002120
70223,124011050
70224,212043240
70225,242002250
70226,411013320
70227,001041410
70228,212010300
70229,134044410
70230,212044410
70231,344034010
70232,231041330
70233,444002130
70234,043013340
70235,432023030
70236,420034100
70237,432020110
70238,322021340
70239,123010020
70240,323030100
70241,101044030
70242,112031110
70243,333000450
70244,044034400
70245,224003400
70246,324011440
70247,004020110
70248,124030020
70249,111032050
70250,402042310
70251,133021100
70252,313014310
70253,202043150
70254,443000320
70255,343014210
70256,032020130
70257,333031110
70258,442004420
70259,431011440
70260,004001010
70261,104043350
70262,203010220
70263,403010130
70264,322033240
70265,241031230
70266,230021000
70267,034002300
70268,404033240
70269,102002400
70270,023031340
70271,414021330
70272,232034140
70273,444043000
70274,440031400
70275,132001350
70276,101031220
70277,321032420
70278,331014040
70279,340023320
70280,012042100
70281,211013000
70282,440020320
70283,023012250
70284,140014410
70285,122042310
70286,414043340
70287,201020120
70288,232004130
70289,302001400
70290,401021400
70291,440044050
70292,331032400
70293,123002340
70294,301044000
70295,102014310
70296,200021150
70297,300014050
70298,032011130
70299,410012410
70300,312000140
70301,202003150
70302,304041120
70303,301040150
70304,001014200
70305,002034100
70306,334003450
70307,113001150
70308,041003320
70309,222031310
70310,243012310
70311,020001410
70312,033004240
70313,020011330
70314,340041410
70315,044001400
70316,421012030
70317,432010050
70318,320030040
70319,124030340
70320,123023450
70321,044024050
70322,113032010
70323,213010010
70324,322012000
70325,320021200
70326,423012240
70327,324041140
70328,021002350
70329,233043040
70330,213033330
70331,140001300
70332,040000020
70333,400003020
70334,020000020
70335,334030340
70336,440010120
70337,412030250
70338,421012150
70339,443034050
70340,043041050
70341,302033100
70342,134044310
70343,032020000
70344,132020300
70345,002004140
70346,100030430
70347,130043300
70348,042010410
70349,234042300
70350,230001420
70351,443043010
70352,333043140
70353,141012130
70354,304042000
70355,214001100
70356,133034100
70357,201021110
70358,231030400
70359,214021250
70360,311041000
70361,444013300
70362,111020440
70363,244014210
70364,013030030
70365,301041250
70366,311033000
70367,414020140
70368,331044230
70369,441021330
70370,232000110
70371,403044130
70372,014022240
70373,302041130
70374,431044410
70375,444022020
70376,023030240
70377,010022010
70378,242042240
70379,212034430
70380,130042030
70381,243034250
70382,131043030
70383,243040430
70384,311001220
70385,121041430
70386,431003110
70387,023024340
70388,412033300
70389,011023140
70390,402033340
70391,224023110
70392,300002210
70393,312032010
70394,341020420
70395,110041250
70396,443022040
70397,003033110
70398,114041200
70399,104030320
70400,242004250
70401,122020320
70402,400020300
70403,001023330
70404,310032400
70405,024034220
70406,022021030
70407,431032250
70408,000024410
70409,300033240
70410,132002350
70411,224043350
70412,413013110
70413,334021110
70414,004012340
70415,122001440
70416,440033100
70417,344000430
70418,130044430
70419,201002110
70420,421023310
70421,032001330
70422,011010200
70423,432031320
70424,004024340
70425,201003110
70426,110001200
70427,012034020
70428,122004320
70429,401043140
70430,430042010
70431,433033250
70432,412021340
70433,220033400
70434,312003000
70435,022004240
70436,122033420
70437,400004410
70438,214014110
70439,140000430
70440,220024320
70441,142044440
70442,340002210
70443,102034250
70444,322024200
70445,201031230
70446,144003000
70447,421004010
70448,110013340
70449,421022400
70450,022000050
70451,222000010
70452,320002100
70453,410001430
70454,001023130
70455,342010400
70456,200014140
70457,320011200
70458,010001450
70459,220010000
70460,014030020
70461,402042400
70462,121042050
70463,224024020
70464,410031130
70465,033040110
70466,143002140
70467,110012150
70468,031010330
70469,032032020
70470,200024310
70471,231002320
70472,443031230
70473,443021300
70474,322040240
70475,042003100
70476,010024320
70477,300010120
70478,123021130
70479,321033040
70480,033033300
70481,334020140
70482,114023300
70483,130032320
70484,302020440
70485,303023220
70486,123012140
70487,044043410
70488,142021310
70489,104020310
70490,244042200
70491,433004440
70492,033001100
70493,323011230
70494,343003440
70495,140024200
70496,441024150
70497,132013320
70498,103043450
70499,442033130
70500,404020400
70501,010013350
70502,333044420
70503,331003020
70504,012003300
70505,413000220
70506,001041430
70507,234022400
70508,104013230
70509,001002150
70510,430000330
70511,344011320
70512,211032210
70513,221032020
70514,001044310
70515,111033050
70516,011033420
70517,211044430
70518,314002200
70519,110020340
70520,420021110
70521,313031100
70522,133021300
70523,001032250
70524,230030130
70525,044031240
70526,032032200
70527,412011200
70528,000043000
70529,344022210
70530,414034140
70531,224001420
70532,333021400
70533,420010450
70534,322001250
70535,042013220
70536,244034120
70537,434012050
70538,402023220
70539,034034050
70540,143000210
70541,103024420
70542,144013110
70543,221033150
70544,411013330
70545,410031340
70546,104031420
70547,111001330
70548,023013200
70549,131044420
70550,214043350
70551,123044050
70552,342044240
70553,100022450
70554,210012350
70555,113014130
70556,200044120
70557,420020150
70558,133043130
70559,113011030
70560,343042030
70561,401034050
70562,031043210
70563,210024410
70564,300030130
70565,333033110
70566,232004350
70567,444041150
70568,434023030
70569,131031210
70570,234010420
70571,110034020
70572,404014420
70573,340001320
70574,020003340
70575,024013220
70576,332002040
70577,332012100
70578,312022150
70579,212044320
70580,313000030
70581,010030210
70582,121031320
70583,331003100
70584,123040340
70585,212042150
70586,402020010
70587,001042210
70588,320010100
70589,041011240
70590,014001430
70591,420040340
70592,004022440
70593,122003440
70594,204014000
70595,044022010
70596,321041020
70597,203010130
70598,123022420
70599,433034110
70600,144010350
70601,341043430
70602,310021000
70603,421004300
70604,140001150
70605,242040150
70606,221000210
70607,412003040
70608,304002030
70609,311032210
70610,312004230
70611,241043330
70612,422024330
70613,120031440
70614,232003420
70615,020031030
70616,430013230
70617,243033030
70618,431033120
70619,411023050
70620,110042150
70621,213000210
70622,000041250
70623,002001100
70624,124014320
70625,112020320
70626,143001110
70627,102023440
70628,130014100
70629,210012430
70630,112002320
70631,422033040
70632,141040250
70633,333010000
70634,334043130
70635,200033030
70636,211034020
70637,113013440
70638,112043430
70639,431041140
70640,444002240
70641,100003240
70642,430034400
70643,442040200
70644,111043010
70645,412034320
70646,431034240
70647,410001030
70648,000024350
70649,233003230
70650,004042150
70651,033044220
70652,411030200
70653,432021000
70654,334033130
70655,423022430
70656,210011350
70657,400024010
70658,204042350
70659,134033250
70660,412033440
70661,103041120
70662,321033140
70663,424040120
70664,401034210
70665,410014450
70666,440000220
70667,423003100
70668,030034220
70669,443042100
70670,134043340
70671,330022410
70672,121013330
70673,031041420
70674,140040410
70675,320032130
70676,142044220
70677,043031200
70678,414021300
70679,334000200
70680,411002230
70681,243004020
70682,424034140
70683,434000410
70684,400044340
70685,010001410
70686,222003210
70687,142041450
70688,244010130
70689,330032420
70690,311020350
70691,023000300
70692,043030000
70693,010030130
70694,403020430
70695,412004440
70696,113004340
70697,422042450
70698,203013220
70699,010012410
70700,300032120
70701,211014450
70702,311034420
70703,413020330
70704,034023150
70705,412004150
70706,341022040
70707,304040330
70708,431024220
70709,124002000
70710,320031240
70711,023020130
70712,422041130
70713,403011130
70714,424024320
70715,203020110
70716,142000100
70717,223010240
70718,312042050
70719,023042150
70720,432001120
70721,042020340
70722,131034020
70723,130000050
70724,334033420
70725,043041140
70726,411023340
70727,112001340
70728,200022210
70729,022031320
70730,314041010
70731,041000310
70732,420032120
70733,230003120
70734,442023050
70735,432003420
70736,114032310
70737,400000420
70738,113012310
70739,211002250
70740,324013130
70741,101032230
70742,432014010
70743,432010130
70744,234011410
70745,122034120
70746,222004150
70747,123040310
70748,300033030
70749,204010350
70750,011004410
70751,120032020
70752,202014120
70753,011004310
70754,144043020
70755,324041450
70756,042020250
70757,244012430
70758,220004110
70759,010030140
70760,133000340
70761,410033320
70762,213023110
70763,414040140
70764,344040200
70765,103012300
70766,203023150
70767,441024330
70768,204012050
70769,421024150
70770,224032110
70771,232023120
70772,411041240
70773,414034040
70774,413021020
70775,022001020
70776,133030440
70777,021032030
70778,301000050
70779,320003100
70780,223003140
70781,324002050
70782,230024230
70783,113044310
70784,422000230
70785,120020300
70786,311012410
70787,441024230
70788,444022140
70789,044010140
70790,041022140
70791,340004340
70792,244003410
70793,233012400
70794,312040030
70795,223033230
70796,304040050
70797,012021100
70798,211043450
70799,140044000
70800,324012100
70801,430030010
70802,414042020
70803,101000140
70804,301014340
70805,011013420
70806,022021140
70807,213034250
70808,433021240
70809,422021310
70810,101031140
70811,043002210
70812,344012250
70813,323010110
70814,011044150
70815,423020040
70816,140000410
70817,422044250
70818,300032040
70819,401030110
70820,030032350
70821,000000450
70822,141020240
70823,311012340
70824,411024210
70825,222023010
70826,134002300
70827,313021330
70828,241021320
70829,210014440
70830,002034220
70831,021000020
70832,123023350
70833,303003430
70834,044010420
70835,101003220
70836,002022050
70837,234002210
70838,340043320
70839,200023210
70840,223043320
70841,114040340
70842,143041300
70843,032021240
70844,234032440
70845,130021130
70846,412011310
70847,414024230
70848,042010250
70849,424024220
70850,023010210
70851,030041210
70852,423033150
70853,310023450
70854,124032250
70855,403020210
70856,420023300
70857,200030320
70858,043003000
70859,130023330
70860,113004230
70861,042033420
70862,440024240
70863,441004130
70864,122040010
70865,044022240
70866,234014320
70867,340014300
70868,313033050
70869,231011430
70870,330043410
70871,300014420
70872,114022110
70873,344013440
70874,420004330
70875,041034320
70876,120002030
70877,304022040
70878,333002000
70879,321013140
70880,431004330
70881,124023420
70882,103042130
70883,401043110
70884,301001340
70885,311032230
70886,401000400
70887,333040200
70888,114000220
70889,323022030
70890,420044340
70891,243013250
70892,022034340
70893,212003150
70894,103032420
70895,410044110
70896,031003440
70897,312003130
70898,131003020
70899,014011400
70900,030002420
70901,142000430
70902,312013120
70903,211030450
70904,131001330
70905,040003430
70906,012043440
70907,230000150
70908,002040120
70909,101031340
70910,000023150
70911,222034410
70912,044034340
70913,310044200
70914,433003100
70915,030032000
70916,314003450
70917,021042100
70918,232001100
70919,031034130
70920,204022410
70921,011042440
70922,002040250
70923,244014040
70924,302043020
70925,020024150
70926,422021320
70927,032011210
70928,204034050
70929,220003140
70930,002001010
70931,422043310
70932,212041240
70933,403031420
70934,342011130
70935,144013450
70936,241030250
70937,441002010
70938,412004040
70939,102043150
70940,242012250
70941,011010430
70942,132041310
70943,032000220
70944,424044130
70945,042013440
70946,411013020
70947,433011430
70948,324032430
70949,414004100
70950,144043010
70951,224021420
70952,131011100
70953,040001350
70954,043021300
70955,214003040
70956,112030410
70957,010011430
70958,141022440
70959,240032230
70960,021044420
70961,242044440
70962,234003450
70963,244001340
70964,211030440
70965,431013320
70966,204011350
70967,030014020
70968,123014150
70969,112044340
70970,221032240
70971,224010230
70972,443011030
70973,224041220
70974,022023400
70975,421040250
70976,242004200
70977,042001430
70978,300033220
70979,110033230
70980,403044000
70981,301012330
70982,414033220
70983,324043330
70984,402042300
70985,110044210
70986,002002350
70987,211041350
70988,220010200
70989,201021410
70990,341001040
70991,134002330
70992,104030050
70993,000023450
70994,344033150
70995,244014350
70996,040000240
70997,020040100
70998,122023450
70999,341042450
71000,114044230
71001,224031050
71002,304022310
71003,204041350
71004,242033410
71005,232002250
71006,003044350
71007,324043150
71008,022012110
71009,101040320
71010,440000020
71011,032004010
71012,023022250
71013,210040110
71014,033014150
71015,233020230
71016,221002100
71017,224000420
71018,334030420
71019,122000040
71020,140034400
71021,241011420
71022,401021320
71023,223043110
71024,414023040
71025,323043120
71026,323004140
71027,312030040
71028,032040450
71029,240040250
71030,144020110
71031,312021310
71032,132044450
71033,424014150
71034,401022040
71035,240011330
71036,010010200
71037,323000010
71038,041044230
71039,133014400
71040,020001220
71041,042044100
71042,030013310
71043,330043210
71044,414041240
71045,114000110
71046,111003350
71047,213014150
71048,410000400
71049,201001010
71050,232013130
71051,144020400
71052,223001250
71053,442010230
71054,421042210
71055,232000210
71056,041023020
71057,201021420
71058,322024030
71059,220002050
71060,023021420
71061,102021200
71062,344032330
71063,041041020
71064,034033250
71065,110033430
71066,233042300
71067,333043430
71068,202032430
71069,331010300
71070,210024350
71071,102040200
71072,121044440
71073,431003340
71074,321041340
71075,334040100
71076,321033450
71077,133013310
71078,240001430
71079,130031110
71080,220002430
71081,102040450
71082,303032000
71083,142034000
71084,400034010
71085,223020140
71086,220022250
71087,022000240
71088,143002250
71089,043030040
71090,024024350
71091,043010030
71092,112044440
71093,240034100
71094,312021320
71095,224030420
71096,431040410
71097,344043230
71098,032040150
71099,120004000
71100,102032420
71101,244000140
71102,222031350
71103,243022220
71104,340033350
71105,100003420
71106,330020020
71107,420014350
71108,134011310
71109,024032350
71110,102041250
71111,222022140
71112,410021020
71113,004030400
71114,014000400
71115,443003120
71116,022013240
71117,240001350
71118,301024250
71119,100003310
71120,213010350
71121,314002410
71122,402021010
71123,133010000
71124,124031000
71125,132001140
71126,230021420
71127,103011340
71128,211044130
71129,224011210
71130,230024110
71131,310040310
71132,232024130
71133,202020420
71134,341033230
71135,402021310
71136,131031410
71137,434021350
71138,302013210
71139,342024140
71140,201044050
71141,233031220
71142,241002240
71143,414010140
71144,103013310
71145,100030310
71146,000004200
71147,123021440
71148,422030150
71149,241044130
71150,342021430
71151,024033210
71152,310044110
71153,040044110
71154,204014020
71155,403024030
71156,142022120
71157,240032200
71158,333010150
71159,120021320
71160,304032330
71161,420013220
71162,232002410
71163,424041420
71164,412032310
71165,213034120
71166,400033030
71167,303014000
71168,242043200
71169,441022440
71170,410010130
71171,311024040
71172,140011330
71173,212031230
71174,240020250
71175,104043020
71176,122003350
71177,211024250
71178,030043330
71179,303043410
71180,030042210
71181,231004420
71182,403033240
71183,032031230
71184,423030210
71185,242020020
71186,134033320
71187,224044140
71188,032043250
71189,403002110
71190,203022100
71191,421031450
71192,342001150
71193,442021320
71194,034002120
71195,110023440
71196,312030350
71197,403041400
71198,342030340
71199,022002430
71200,403041420
71201,412040040
71202,020044450
71203,302020240
71204,410022350
71205,024003050
71206,243023000
71207,113040250
71208,220031310
71209,300040410
71210,103012130
71211,401034420
71212,222030040
71213,313031000
71214,142032210
71215,032044240
71216,442001450
71217,301012440
71218,133001110
71219,421002400
71220,041043020
71221,040023320
71222,412042220
71223,111002030
71224,030010310
71225,024023000
71226,042012250
71227,214040330
71228,312002350
71229,423014420
71230,420022140
71231,232032440
71232,444044150
71233,201042200
71234,011041420
71235,333030400
71236,304034450
71237,041001300
71238,200000420
71239,111013040
71240,014020250
71241,424034030
71242,030001200
71243,342044040
71244,040020200
71245,230001020
71246,444000340
71247,223024450
71248,410001140
71249,412003110
71250,444004020
71251,112024340
71252,001034050
71253,404042030
71254,410021230
71255,141042000
71256,230002250
71257,122021420
71258,213043000
71259,303014020
71260,241044020
71261,314002350
71262,130012410
71263,043023400
71264,011002000
71265,241040320
71266,421002210
71267,332031450
71268,000000140
71269,200000100
71270,410031210
71271,040004100
71272,244014120
71273,110010110
71274,401020230
71275,242043310
71276,033014450
71277,034033230
71278,201003210
71279,114031050
71280,004004010
71281,032013450
71282,024032020
71283,231044120
71284,231021400
71285,211011240
71286,311042340
71287,431000100
71288,041032220
71289,041012400
71290,300040030
71291,321010350
71292,422033150
71293,404042420
71294,244044120
71295,332003120
71296,424020240
71297,010002220
71298,403040230
71299,114023020
71300,441002220
71301,012040120
71302,201022110
71303,100031210
71304,130023200
71305,310023010
71306,134024340
71307,013023140
71308,143021330
71309,100022120
71310,043043230
71311,413003100
71312,043002100
71313,313043120
71314,412030040
71315,233011330
71316,122013310
71317,431012150
71318,042000450
71319,441010240
71320,404004400
71321,044033030
71322,400022010
71323,024010100
71324,143021230
71325,101022400
71326,110012120
71327,211022210
71328,034044120
71329,422044330
71330,010042010
71331,234020020
71332,410001110
71333,002024310
71334,331022400
71335,230002320
71336,412042110
71337,420022020
71338,421022230
71339,230040420
71340,424023450
71341,314011040
71342,134004450
71343,430040300
71344,441030240
71345,100033010
71346,010040420
71347,220033350
71348,333043020
71349,001041350
71350,240024440
71351,123013010
71352,442030350
71353,422020350
71354,302012320
71355,323042050
71356,224022240
71357,123014410
71358,031031400
71359,402043050
71360,202014430
71361,324044400
71362,123002110
71363,104044450
71364,010040040
71365,214002240
71366,104041330
71367,230034450
71368,420030250
71369,101043000
71370,304023420
71371,211022400
71372,304001320
71373,430033120
71374,001014230
71375,214031100
71376,420022000
71377,034002020
71378,332030150
71379,141034040
71380,242003040
71381,013014030
71382,310024220
71383,024044340
71384,030021320
71385,234014200
71386,033033320
71387,101033420
71388,342020120
71389,344003450
71390,343012140
71391,302012330
71392,414040240
71393,202010010
71394,303044020
71395,331011120
71396,400014250
71397,422020250
71398,311012040
71399,210032200
71400,244014150
71401,334040010
71402,033010120
71403,040004150
71404,004034340
71405,103034220
71406,103001400
71407,210031310
71408,433021400
71409,411034420
71410,323041220
71411,030000220
71412,300001100
71413,200011040
71414,331040100
71415,124031450
71416,433034300
71417,332014230
71418,412040420
71419,033040400
71420,024022140
71421,102004240
71422,301020030
71423,202030430
71424,411032210
71425,023030250
71426,401040220
71427,340030040
71428,134044430
71429,401042300
71430,112014430
71431,202003120
71432,030030130
71433,133040220
71434,041030410
71435,420023400
71436,300034440
71437,000021330
71438,213010300
71439,032032430
71440,130032040
71441,314033250
71442,242012040
71443,242043350
71444,334044300
71445,012041320
71446,012002040
71447,010004050
71448,121003420
71449,440021050
71450,224010310
71451,230013100
71452,300044050
71453,233030240
71454,033020010
71455,240042300
71456,144042240
71457,441020410
71458,043033100
71459,244020110
71460,212012250
71461,324003330
71462,002001350
71463,230044130
71464,214011110
71465,113001300
71466,421023350
71467,203033420
71468,412044230
71469,040013230
71470,402024340
71471,330002010
71472,111024320
71473,244024120
71474,300001350
71475,131003400
71476,342021050
71477,243042440
71478,411034240
71479,023010000
71480,304032420
71481,344003200
71482,110011410
71483,213013040
71484,243032210
71485,130030210
71486,330032250
71487,323023220
71488,002034230
71489,134003150
71490,314003020
71491,141010110
71492,444031140
71493,220030400
71494,100040030
71495,213020310
71496,113022030
71497,201024150
71498,333031120
71499,324032350
71500,144000340
71501,424023230
71502,302010150
71503,231023430
71504,402004000
71505,411040000
71506,031032130
71507,343033120
71508,340003350
71509,441033350
71510,200033200
71511,331041340
71512,311022000
71513,044002420
71514,020003320
71515,013044240
71516,012040230
71517,423023250
71518,322020410
71519,132014040
71520,401022410
71521,401041030
71522,424002100
71523,102033310
71524,233040130
71525,430023050
71526,000003210
71527,323033310
71528,321033200
71529,314011220
71530,233042110
71531,111042110
71532,002043410
71533,212012420
71534,432040430
71535,123000330
71536,210044030
71537,423033050
71538,043014030
71539,100014250
71540,144013310
71541,223022410
71542,240044430
71543,040043050
71544,211013140
71545,410022330
71546,144024240
71547,223032040
71548,434004220
71549,211000010
71550,440000000
71551,343044010
71552,443013450
71553,111013240
71554,244003130
71555,440014230
71556,124004050
71557,200023030
71558,103013250
71559,434032350
71560,332034230
71561,342011400
71562,204014330
71563,101044220
71564,020024440
71565,234041020
71566,303010050
71567,313023120
71568,412034430
71569,443044010
71570,133000200
71571,213030040
71572,220024250
71573,200042210
71574,211004030
71575,404010230
71576,303013210
71577,321001300
71578,214030340
71579,400044250
71580,033031240
71581,233024020
71582,201014300
71583,032023000
71584,014001240
71585,311012150
71586,203000450
71587,014014420
71588,112012040
71589,022022430
71590,210014230
71591,222033250
71592,042012450
71593,240002120
71594,432012410
71595,142042420
71596,304004140
71597,231031040
71598,312014450
71599,121000030
71600,104004050
71601,212001050
71602,110021330
71603,142034220
71604,101041400
71605,233001330
71606,021043410
71607,024032240
71608,332024140
71609,202044300
71610,133003100
71611,203020040
71612,040022120
71613,144020210
71614,121024330
71615,203022450
71616,031043430
71617,024004210
71618,241010340
71619,342004220
71620,043001020
71621,032003230
71622,111011000
71623,402013310
71624,121021400
71625,022020450
71626,132043050
71627,230003220
71628,344034210
71629,024013240
71630,042013450
71631,030012240
71632,010002430
71633,234014040
71634,423024030
71635,331012440
71636,400043450
71637,023032330
71638,122041000
71639,441011040
71640,120012420
71641,200000140
71642,411043340
71643,322004440
71644,220013430
71645,444020330
71646,204041250
71647,040011110
71648,130011440
71649,212000400
71650,314020400
71651,040004400
71652,134041230
71653,012032400
71654,320030210
71655,124031310
71656,103004320
71657,334042430
71658,321042110
71659,023024100
71660,032012450
71661,414032240
71662,402041020
71663,134030320
71664,200013340
71665,224024110
71666,420013230
71667,430031200
71668,243020420
71669,104044010
71670,144024040
71671,314013150
71672,134012200
71673,303042250
71674,421013200
71675,142044320
71676,101024310
71677,000031320
71678,323044000
71679,433042150
71680,034023110
71681,424044100
71682,214002030
71683,420011110
71684,342010120
71685,321013040
71686,231034430
71687,334040300
71688,114021040
71689,324040200
71690,033032310
71691,000043430
71692,243044250
71693,042010300
71694,220041320
71695,000021040
71696,304030220
71697,042024420
71698,343031350
71699,113030200
71700,412031350
71701,013041450
71702,031020040
71703,120033110
71704,300001130
71705,222042410
71706,111043320
71707,241031330
71708,212011350
71709,201034040
71710,433042100
71711,100034050
71712,021004220
71713,340004400
71714,141042350
71715,430031300
71716,223003200
71717,242044220
71718,202014200
71719,033040130
71720,201031410
71721,222033440
71722,011011120
71723,042012010
71724,244041230
71725,321040350
71726,013010310
71727,014004330
71728,122023050
71729,204012230
71730,141030450
71731,311032020
71732,141044440
71733,043000010
71734,411010240
71735,411012100
71736,044011400
71737,334040020
71738,020043240
71739,014000020
71740,121022000
71741,111003210
71742,014032440
71743,030040030
71744,034022100
71745,204023000
71746,412002050
71747,011024120
71748,420024010
71749,401001100
71750,013020230
71751,444043050
71752,304042230
71753,443002140
71754,140030300
71755,220040200
71756,211040410
71757,104004330
71758,024011320
71759,120012400
71760,000001130
71761,212012040
71762,443014050
71763,201021240
71764,440022210
71765,020003110
71766,030012250
71767,402041130
71768,131021330
71769,131010250
71770,424031430
71771,032010130
71772,424002420
71773,141013430
71774,341040410
71775,132000430
71776,042002340
71777,031022200
71778,144003440
71779,013013000
71780,142010220
71781,114001200
71782,142033030
71783,233023000
71784,322030050
71785,144033210
71786,130011150
71787,220014140
71788,423014310
71789,104042010
71790,414030220
71791,413001000
71792,011020120
71793,234001400
71794,213034020
71795,023041330
71796,203012410
71797,133022000
71798,120000030
71799,423041050
71800,031011130
71801,324040100
71802,440041030
71803,114044210
71804,434012010
71805,443012330
71806,443023150
71807,122014010
71808,144003350
71809,043042100
71810,402002220
71811,231001030
71812,131040440
71813,400031020
71814,341000040
71815,144021030
71816,324034120
71817,441043340
71818,012004220
71819,010043000
71820,042021430
71821,331031210
71822,410012010
71823,123040050
71824,144024020
71825,222032400
71826,124041300
71827,421002350
71828,223042410
71829,221023030
71830,424030430
71831,440030250
71832,242041130
71833,344024340
71834,311014420
71835,024010310
71836,230042310
71837,022021050
71838,243031320
71839,242011030
71840,202024120
71841,233032050
71842,302030300
71843,134024250
71844,323002010
71845,231042010
71846,133030220
71847,133001100
71848,000032310
71849,233012300
71850,123020240
71851,303001010
71852,141021040
71853,010021240
71854,304031230
71855,240000040
71856,244000410
71857,100043230
71858,204030430
71859,433044440
71860,010011440
71861,242002430
71862,422013430
71863,404003120
71864,332000000
71865,311043150
71866,140041050
71867,432001200
71868,024022410
71869,404012110
71870,041010350
71871,224023350
71872,400012300
71873,131041340
71874,011011450
71875,334033340
71876,002042420
71877,331002330
71878,404042120
71879,344024210
71880,034043310
71881,443013150
71882,210021130
71883,431042320
71884,313040140
71885,422040120
71886,401022400
71887,202022320
71888,102033140
71889,403000230
71890,334010400
71891,030001330
71892,433030040
71893,314044100
71894,021010400
71895,404002100
71896,340021420
71897,320023200
71898,311000040
71899,003011300
71900,103044010
71901,323010320
71902,301022150
71903,223034030
71904,103024150
71905,343040000
71906,004043410
71907,232032130
71908,020033210
71909,413020110
71910,212040140
71911,112044410
71912,330021120
71913,341001200
71914,441034400
71915,413043300
71916,410003350
71917,202022220
71918,101002330
71919,010020000
71920,402014210
71921,400010150
71922,131043220
71923,242022440
71924,042013050
71925,302022220
71926,341000250
71927,204010230
71928,444013020
71929,010032330
71930,320002450
71931,324014220
71932,402004300
71933,322030200
71934,004034300
71935,344024030
71936,414040340
71937,233010300
71938,342000120
71939,134021420
71940,140043110
71941,401042400
71942,104002420
71943,000023130
71944,321003200
71945,111002320
71946,124024230
71947,212012450
71948,440024010
71949,012034040
71950,134020230
71951,233002450
71952,212021130
71953,034012130
71954,024021450
71955,203032240
71956,411032240
71957,342020020
71958,301024050
71959,413020210
71960,233020130
71961,332033350
71962,224023230
71963,141024000
71964,130004340
71965,314034350
71966,120040450
71967,403022110
71968,221040420
71969,301031010
71970,143033040
71971,403031410
71972,240011240
71973,404004040
71974,232021050
71975,314041130
71976,010014050
71977,202030030
71978,134023150
71979,202022400
71980,122034420
71981,000011310
71982,411001210
71983,123013350
71984,023010340
71985,112033430
71986,133021000
71987,310022320
71988,001041450
71989,204034150
71990,224012040
71991,103042410
71992,334022440
71993,034014350
71994,423032230
71995,323031420
71996,421010310
71997,432044440
71998,134033230
71999,242021300
72000,400031110
72001,231012150
72002,421010300
72003,242020040
72004,441002440
72005,233013450
72006,223042130
72007,234031030
72008,042040350
72009,422032050
72010,120023230
72011,332034350
72012,000041140
72013,023022430
72014,410014040
72015,043022040
72016,333020210
72017,000040100
72018,224003150
72019,322001310
72020,233014040
72021,210040130
72022,133004220
72023,113000000
72024,120003440
72025,123042430
72026,404031310
72027,134030400
72028,402012320
72029,042000140
72030,421030450
72031,302041020
72032,422013250
72033,112010210
72034,034004110
72035,401021200
72036,140024050
72037,231014040
72038,240010140
72039,244034000
72040,214023030
72041,132021010
72042,010034110
72043,222011030
72044,140012230
72045,424043330
72046,033041000
72047,213043240
72048,203030350
72049,321013330
72050,142030320
72051,311013420
72052,110012230
72053,312042140
72054,420024350
72055,332011350
72056,041020240
72057,444002400
72058,211023320
72059,014013430
72060,421001340
72061,400024000
72062,233030250
72063,332014300
72064,322022440
72065,031002010
72066,012010440
72067,324002310
72068,404030120
72069,004020040
72070,312000300
72071,000040340
72072,020021020
72073,044033130
72074,422043330
72075,042003120
72076,324034210
72077,022022240
72078,211041440
72079,331044210
72080,310023400
72081,400031300
72082,340024240
72083,204033120
72084,220030420
72085,023002010
72086,300020430
72087,143041120
72088,204013040
72089,001042220
72090,020020010
72091,342041400
72092,024030430
72093,431030250
72094,000023100
72095,122022200
72096,000012010
72097,200001300
72098,422041250
72099,332013210
72100,141032130
72101,132030320
72102,400022350
72103,244040030
72104,244012050
72105,232030040
72106,221043130
72107,003033410
72108,001033200
72109,034033110
72110,313023240
72111,330041340
72112,420040120
72113,242020010
72114,023031320
72115,041012020
72116,202014340
72117,340023340
72118,323032350
72119,101004320
72120,140030210
72121,230013440
72122,444012100
72123,303042020
72124,311001140
72125,421012430
72126,024023020
72127,431003030
72128,021003020
72129,213031150
72130,431012210
72131,104044120
72132,200020300
72133,212044130
72134,203034410
72135,012012020
72136,444020250
72137,102041020
72138,004022210
72139,330011200
72140,341011410
72141,411004140
72142,112002140
72143,210031330
72144,431014000
72145,420023430
72146,444022400
72147,401003140
72148,444023210
72149,131034210
72150,100044030
72151,343044430
72152,214001310
72153,344031020
72154,212012320
72155,044010020
72156,401030450
72157,232044310
72158,232000230
72159,144033350
72160,022033230
72161,223022140
72162,014024110
72163,310032220
72164,031002130
72165,014024140
72166,330033450
